rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
32,1d_hvol_20_zscore,0.03156751,0.9341,62.3890,volatility,True
33,stoch_rsi_d_zscore,0.03106079,0.9191,63.3080,momentum,True
34,1d_vwap_distance_zscore,0.03077616,0.9107,64.2187,volume,True
35,macd_histogram_zscore,0.03045035,0.9010,65.1197,trend,True
36,1d_obv_zscore,0.02846572,0.8423,65.9620,volume,True
37,ema_8_zscore,0.02791847,0.8261,66.7881,trend,True
38,plus_di_zscore,0.02694292,0.7972,67.5853,trend,True
39,1d_volume_sma_ratio,0.02683073,0.7939,68.3792,volume,True
40,corr_ussp5_20_zscore,0.02441315,0.7224,69.1016,cross_asset,True
41,returns_20_zscore,0.02408996,0.7128,69.8144,momentum,True
42,bb_upper_zscore,0.02325482,0.6881,70.5025,volatility,True
43,4h_stoch_rsi_d_zscore,0.02106824,0.6234,71.1259,momentum,True
44,bb_width_zscore,0.02066383,0.6114,71.7373,volatility,True
45,close_position_zscore,0.02056180,0.6084,72.3458,price_action,True
46,1d_vwap_zscore,0.02037898,0.6030,72.9488,volume,True
47,vwap_upper_10_zscore,0.01923535,0.5692,73.5179,volume,True
48,adx_zscore,0.01902175,0.5628,74.0808,trend,True
49,volume_sma_ratio_log_zscore,0.01891473,0.5597,74.6404,volume,True
50,high_low_range_zscore,0.01837133,0.5436,75.1840,volatility,True
51,corr_ussp5_100_zscore,0.01825587,0.5402,75.7242,cross_asset,True
52,4h_stoch_rsi_k_zscore,0.01811460,0.5360,76.2602,momentum,True
53,stoch_rsi_k_zscore,0.01788243,0.5291,76.7894,momentum,True
54,4h_obv_zscore,0.01756062,0.5196,77.3090,volume,True
55,obv_log_zscore,0.01710399,0.5061,77.8151,volume,True
56,4h_volume_sma_ratio,0.01639884,0.4852,78.3003,volume,True
57,lead_ussp5_lag3_zscore,0.01513310,0.4478,78.7481,cross_asset,True
58,bb_squeeze_zscore,0.01479314,0.4377,79.1858,volatility,True
59,1d_minus_di_zscore,0.01456930,0.4311,79.6169,trend,True
60,1d_dow_cos_zscore,0.01439836,0.4260,80.0430,session,True
61,hvol_20_zscore,0.01428358,0.4226,80.4656,volatility,True
62,vwap_zscore,0.01411796,0.4177,80.8833,volume,True
63,4h_bb_width_zscore,0.01379813,0.4083,81.2916,volatility,True
64,dow_cos_zscore,0.01325953,0.3923,81.6840,session,True
65,1d_atr_ratio_zscore,0.01319208,0.3903,82.0743,volatility,True
