rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
29,hvol_20_zscore,0.04287717,0.8516,52.4360,volatility,True
30,1d_plus_di_zscore,0.04208770,0.8360,53.2719,trend,True
31,4h_vwap_zscore,0.04089822,0.8123,54.0842,volume,True
32,atr_14_zscore,0.04042017,0.8028,54.8871,volatility,True
33,high_low_range_zscore,0.04019776,0.7984,55.6855,volatility,True
34,4h_stoch_rsi_k_zscore,0.04019659,0.7984,56.4839,momentum,True
35,4h_plus_di_zscore,0.04004814,0.7954,57.2793,trend,True
36,4h_macd_signal_zscore,0.03847807,0.7643,58.0436,trend,True
37,4h_volume_sma_ratio_log_zscore,0.03844836,0.7637,58.8073,volume,True
38,corr_ussp5_20_zscore,0.03803312,0.7554,59.5627,cross_asset,True
39,1d_returns_1_zscore,0.03673636,0.7297,60.2923,momentum,True
40,vwap_lower_30_zscore,0.03521446,0.6994,60.9918,volume,True
41,macd_signal_zscore,0.03453202,0.6859,61.6777,trend,True
42,lead_ussp5_lag6_zscore,0.03294757,0.6544,62.3321,cross_asset,True
43,close_position_zscore,0.03228705,0.6413,62.9734,price_action,True
44,4h_vwap_sd_zscore,0.03193850,0.6344,63.6077,volatility,True
45,macd_histogram_zscore,0.03038942,0.6036,64.2113,trend,True
46,returns_20_zscore,0.03029079,0.6016,64.8130,momentum,True
47,lead_ussp5_lag1_zscore,0.03006695,0.5972,65.4102,cross_asset,True
48,vwap_zscore,0.02993851,0.5946,66.0048,volume,True
49,corr_ussp5_100_zscore,0.02980007,0.5919,66.5967,cross_asset,True
50,1d_volume_sma_ratio,0.02949508,0.5858,67.1826,volume,True
51,lead_ussp5_lag3_zscore,0.02908646,0.5777,67.7603,cross_asset,True
52,bb_squeeze_duration_zscore,0.02883858,0.5728,68.3331,volatility,True
53,1d_minus_di_zscore,0.02834058,0.5629,68.8960,trend,True
54,ema_8_zscore,0.02791271,0.5544,69.4504,trend,True
55,squeeze_on_zscore,0.02765478,0.5493,69.9997,volatility,True
56,1d_stoch_rsi_k_zscore,0.02758988,0.5480,70.5477,momentum,True
57,4h_dow_sin_zscore,0.02744930,0.5452,71.0929,session,True
58,adx_zscore,0.02733021,0.5428,71.6357,trend,True
59,macd_zscore,0.02702300,0.5367,72.1724,trend,True
60,1d_dow_sin_zscore,0.02689298,0.5342,72.7066,session,True
61,1d_dow_cos_zscore,0.02607285,0.5179,73.2245,session,True
62,4h_dow_cos_zscore,0.02517317,0.5000,73.7245,session,True
63,1d_returns_20_zscore,0.02498317,0.4962,74.2207,momentum,True
64,bb_upper_zscore,0.02444535,0.4855,74.7062,volatility,True
65,4h_minus_di_zscore,0.02398600,0.4764,75.1826,trend,True
66,4h_returns_20_zscore,0.02373823,0.4715,75.6541,momentum,True
67,bb_width_zscore,0.02359845,0.4687,76.1228,volatility,True
68,vwap_rolling_zscore,0.02355191,0.4678,76.5906,volume,True
69,1d_atr_ratio_zscore,0.02213229,0.4396,77.0302,volatility,True
70,1d_bb_pctb_zscore,0.02203631,0.4377,77.4679,volatility,True
71,4h_vwap_rolling_zscore,0.02170595,0.4311,77.8990,volume,True
72,structure_trend_zscore,0.02081918,0.4135,78.3126,structure,True
73,kc_lower_zscore,0.02080989,0.4133,78.7259,volatility,True
74,4h_stoch_rsi_d_zscore,0.02080146,0.4132,79.1390,momentum,True
75,1d_volume_sma_ratio_log_zscore,0.02061798,0.4095,79.5486,volume,True
76,dow_cos_zscore,0.02044697,0.4061,79.9547,session,True
77,vwap_upper_10_zscore,0.02040477,0.4053,80.3600,volume,True
78,volume_sma_ratio_log_zscore,0.01991985,0.3957,80.7556,volume,True
79,stoch_rsi_d_zscore,0.01941935,0.3857,81.1413,momentum,True
80,1d_ema_8_zscore,0.01933638,0.3841,81.5254,trend,True
81,1d_kc_lower_zscore,0.01923731,0.3821,81.9075,volatility,True
82,1d_ema_21_zscore,0.01922450,0.3818,82.2893,trend,True
83,4h_rsi_14_zscore,0.01895348,0.3765,82.6658,momentum,True
84,dow_sin_zscore,0.01885773,0.3746,83.0403,session,True
85,4h_hour_cos_zscore,0.01858048,0.3690,83.4094,session,True
86,kc_upper_zscore,0.01847399,0.3669,83.7763,volatility,True
87,vwap_lower_10_zscore,0.01837280,0.3649,84.1413,volume,True
88,1d_atr_14_zscore,0.01830822,0.3636,84.5049,volatility,True
89,4h_bb_lower_zscore,0.01789042,0.3553,84.8602,volatility,True
90,vwap_sd_zscore,0.01768463,0.3513,85.2115,volatility,False
91,ema_200_zscore,0.01760848,0.3497,85.5612,trend,False
92,obv,0.01742145,0.3460,85.9073,volume,False
93,squeeze_momentum_zscore,0.01710404,0.3397,86.2470,volatility,False
94,1d_ema_200_zscore,0.01641548,0.3260,86.5730,trend,False
95,bb_lower_zscore,0.01591928,0.3162,86.8892,volatility,False
96,1d_vwap_rolling_zscore,0.01557802,0.3094,87.1986,volume,False
97,1d_hvol_20_zscore,0.01520682,0.3020,87.5007,volatility,False
98,1d_bb_width_zscore,0.01487299,0.2954,87.7961,volatility,False
99,4h_obv_zscore,0.01478794,0.2937,88.0898,volume,False
100,4h_vwap_lower_30_zscore,0.01460088,0.2900,88.3798,volume,False
101,1d_squeeze_on_zscore,0.01442157,0.2864,88.6663,volatility,False
102,4h_squeeze_on_zscore,0.01412093,0.2805,88.9467,volatility,False
103,1d_vwap_lower_30_zscore,0.01409964,0.2800,89.2268,volume,False
104,1d_adx_zscore,0.01381985,0.2745,89.5013,trend,False
105,obv_log_zscore,0.01353327,0.2688,89.7701,volume,False
106,vwap_lower_20_zscore,0.01287659,0.2558,90.0258,volume,False
107,ema_cross_8_21_zscore,0.01279714,0.2542,90.2800,trend,False
108,4h_vwap_z_score_zscore,0.01247557,0.2478,90.5278,volume,False
109,1d_squeeze_momentum_zscore,0.01239350,0.2462,90.7740,volatility,False
110,bos_signal_zscore,0.01217941,0.2419,91.0159,structure,False
111,1d_kc_upper_zscore,0.01207595,0.2399,91.2557,volatility,False
112,4h_atr_14_zscore,0.01165793,0.2316,91.4873,volatility,False
113,vwap_upper_20_zscore,0.01116112,0.2217,91.7090,volume,False
114,bb_squeeze_zscore,0.01100717,0.2186,91.9276,volatility,False
115,1d_bb_middle_zscore,0.01082919,0.2151,92.1427,volatility,False
116,vwap_upper_30_zscore,0.01074359,0.2134,92.3561,volume,False
117,1d_macd_signal_zscore,0.01059286,0.2104,92.5665,trend,False
118,1d_macd_histogram_zscore,0.01053709,0.2093,92.7758,trend,False
119,bb_middle_zscore,0.01049795,0.2085,92.9843,volatility,False
120,4h_bb_upper_zscore,0.01035046,0.2056,93.1899,volatility,False
121,squeeze_off_zscore,0.01034383,0.2055,93.3953,volatility,False
122,4h_adx_zscore,0.01032012,0.2050,93.6003,trend,False
123,ema_50_zscore,0.01025675,0.2037,93.8040,trend,False
124,4h_bb_width_zscore,0.01008732,0.2004,94.0044,volatility,False
125,1d_bb_upper_zscore,0.01005819,0.1998,94.2041,volatility,False
126,1d_vwap_lower_20_zscore,0.00981016,0.1949,94.3990,volume,False
